Document Type,Authors,Title,Journal,Year,Citations,Keywords,DOI,Affiliations,References
J,"['Mullick, P']",Active-absorbing phase transition and small-world behaviour in Ising,JOURNAL OF COMPLEX NETWORKS,2020,2,['active-absorbing phase transition; phase diagram; small-world network;'],10.1093/comnet/cnz046,"['Mullick, P (corresponding author), Univ Calcutta, Dept Phys, 92 Achaiya Prafulla Chandra Rd, Kolkata 700009, India.']","['Barros K, 2009, PHYS REV E, V80, DOI 10.1103/PhysRevE.80.040101']"
J,"['Wacker, BW']",Boolean network topologies and the determinative power of nodes,JOURNAL OF COMPLEX NETWORKS,2020,2,"['Boolean network; determinative power; clustering coefficient;', 'MODELS; REDUCTION; DYNAMICS']",10.1093/comnet/cnaa003,"['Velcsov, MT (corresponding author), Univ Nebraska, Durham Sci Ctr 203, Dept Math, 6001 Dodge St, Omaha, NE 68182 USA.']","['Abou-Jaoudé W, 2016, FRONT GENET, V7, DOI 10.3389/fgene.2016.00094', 'MATH DA']"
J,"['Caldarelli, G']","Complex Networks: Principles, Methods and Applications by Vito Latora,",JOURNAL OF COMPLEX NETWORKS,2018,2,[],10.1093/comnet/cnx062,"['Caldarelli, G (corresponding author), IMT Alti Studi Lucca, Piazza S Francesco 19, I-55100 Lucca, Italy.']","['CALDARELLI G, COMPLEX NETWORKS PRI']"
J,"['Stolarczyk, S']",Loss of information in feedforward social networks,JOURNAL OF COMPLEX NETWORKS,2018,2,"['WEB, P597', 'BEHAVIOR; CASCADES; FADS']",10.1093/comnet/cnx032,"['Josic, K (corresponding author), Univ Houston, Dept Math, Houston, TX 77204 USA.; Josic, K (corresponding author), Univ Houston, Dept Biol & Biochem, Houston, TX 77204 USA.; Josic, K (corresponding author), Rice Univ, Dept Biosci, Houston, TX 77251 USA.']","['Acemoglu D, 2011, REV ECON STUD, V78, P1201, DOI 10.1093/restud/rdr004']"
J,"['Mohd-Zaid, F']",A test on the L-moments of the degree distribution of a Barabasi-Albert,JOURNAL OF COMPLEX NETWORKS,2018,2,"['degree distribution; L-moments; Barabasi-Albert network; scale-free', 'PERCOLATION; COMMUNITY']",10.1093/comnet/cnx020,"['Mohd-Zaid, F (corresponding author), Air Force Inst Technol, Dept Math & Stat, 2950 Hobson Way, Wright Patterson AFB, OH 45433 USA.']","['Adamic L. A., 2005, LINKKDD 05 P 3 INT W, P36, DOI [DOI 10.1145/1134271.1134277, 10.1145/1134271.1134277]']"
J,"['Scoville, NA']",A persistent homological analysis of network data flow malfunctions,JOURNAL OF COMPLEX NETWORKS,2017,2,['hierarchical recurrent networks; data flow; persistent homology; network'],10.1093/comnet/cnx038,"['Scoville, NA (corresponding author), Ursinus Coll, Dept Math & Comp Sci, 601 E Main St, Collegeville, PA 19426 USA.']","['Attali D, 2015, COMP GEOM-THEOR APPL, V48, P606, DOI 10.1016/j.comgeo.2014.08.010']"
J,"['Bales, KN']",Efficiency-modularity for finding communities and anticommunities in,JOURNAL OF COMPLEX NETWORKS,2017,2,['mathematical and numerical analysis of networks; structural analysis of'],10.1093/comnet/cnw012,"['Harkin, AA (corresponding author), Rochester Inst Technol, Sch Math Sci, Rochester, NY 14623 USA.']","['Agarwal G, 2008, EUR PHYS J B, V66, P409, DOI 10.1140/epjb/e2008-00425-1']"
J,"['Velickovic, P']",Molecular multiplex network inference using Gaussian mixture hidden,JOURNAL OF COMPLEX NETWORKS,2016,2,['multiplex network; GMHMM; machine learning; classification; multi-omics'],10.1093/comnet/cnv029,"['Velickovic, P (corresponding author), Univ Cambridge, Comp Lab, Cambridge CB3 0FD, England.']","['BAUM LE, 1966, ANN MATH STAT, V37, P1554, DOI 10.1214/aoms/1177699147']"
J,"['Lang, JC']",A hierarchy of linear threshold models for the spread of political,JOURNAL OF COMPLEX NETWORKS,2016,2,"['linear threshold network model; agent-based network model; spread of', 'model that we proposed previously for the spread of political revolutions, which is shown to be mathematically consistent with the proposed ABM and provides a way to analyse the global behaviour of the ABM. We present two new effective ways to incorporate network structure into the one-compartmental ODE that approximates the dynamical evolution of the expected fraction of the population that participates in the revolution in the linear threshold ABM model. We show numerically that these ODE approximations often perform as well as or better than a higher-order model that has many compartments and is much more expensive computationally. Extending concepts from epidemiological modelling, we define a basic reproduction number R-0 for the linear threshold ABM and apply it to predict ABM behaviour on empirical networks. In small-scale numerical tests, we investigate experimentally the differences in spreading behaviour that occur under the linear threshold ABM model when applied to some empirical (modern) online social networks versus (traditional) offline social networks, searching for quantitative evidence that political revolutions may be facilitated by the modern online social networks of social media.', 'DYNAMICS; MEDIA']",10.1093/comnet/cnv030,"['Lang, JC (corresponding author), Univ Waterloo, Dept Appl Math, Waterloo, ON, Canada.']","['Ames GM, 2011, P ROY SOC B-BIOL SCI, V278, P3544, DOI 10.1098/rspb.2011.0290']"
J,"['Richhardt, J']",The influence of the migration network topology on the stability of a,JOURNAL OF COMPLEX NETWORKS,2016,2,"['ecological networks; spatial networks; mathematical and numerical', 'WEAK TROPHIC INTERACTIONS; BALANCE']","G., 2014, DOCUMENTATION IGRAPH","['Richhardt, J (corresponding author), Tech Univ Darmstadt, Inst Condensed Matter Phys, D-64289 Darmstadt, Germany.']","['Abrams PA, 2011, J THEOR BIOL, V277, P99, DOI 10.1016/j.jtbi.2011.02.019']"
J,"['Friedman, EJ']",Edge correlations in spatial networks,JOURNAL OF COMPLEX NETWORKS,2016,2,"['networks; edge correlations; spatial networks; connectome', 'STRUCTURAL CONNECTOME; HUMAN BRAIN; ORGANIZATION; MODELS']",10.1093/comnet/cnv015,"['Friedman, EJ (corresponding author), Univ Calif Berkeley, Int Comp Sci Inst, Berkeley, CA 94720 USA.; Friedman, EJ (corresponding author), Univ Calif Berkeley, Dept EECS, Berkeley, CA 94720 USA.']","['[Anonymous], 2010, Networks: An Introduction, DOI DOI 10.1093/ACPROF:OSO/9780199206650.001.0001']"
J,"['Lowcay, C']",Network parameters and heuristics in practice: a case study using the,JOURNAL OF COMPLEX NETWORKS,2014,2,['parametrized complexity; complex networks; target set selection'],10.1093/comnet/cnu036,"['Lowcay, C (corresponding author), Massey Univ, Palmerston North, New Zealand.']","['Adamic L. A., 2005, LINKKDD 05 P 3 INT W, P36, DOI [DOI 10.1145/1134271.1134277, 10.1145/1134271.1134277]']"
J,"['Ruszczycki, B']",Temporal network approach to unraveling collective neuron firings,JOURNAL OF COMPLEX NETWORKS,2014,2,"['dynamical networks; mathematical and numerical analysis of networks;', 'BRAIN NETWORKS; DYNAMICS']",10.1093/comnet/cnt017,"['Johnson, N (corresponding author), Univ Miami, Phys Dept, Coral Gables, FL 33146 USA.']","['[Anonymous], 2004, Evolution and Structure of the Internet: A Statistical Physics Approach']"
J,"['Contreras-Aso, G']",Beyond directed hypergraphs: heterogeneous hypergraphs and spectral,JOURNAL OF COMPLEX NETWORKS,2024,1,"['measures; complex networks; tensor eigenproblems; directed hypergraphs', 'LAPLACE OPERATORS']",10.1093/comnet/cnae037,"['Contreras-Aso, G (corresponding author), Univ Rey Juan Carlos, Dept Matemat Aplicada Ciencia Ingn Mat & Tecnol El, C Tulipan S-N, Mostoles 28933, Madrid, Spain.']","['Aleja D, 2019, CHAOS SOLITON FRACT, V126, P283, DOI 10.1016/j.chaos.2019.06.017']"
J,"['Liu, YY']",Exact determination of MFPT for random walks on rounded fractal networks,JOURNAL OF COMPLEX NETWORKS,2024,1,"['random walks; mean first-passage time; rounded fractal networks', 'COHERENCE; DISTANCE; TIME']",10.1093/comnet/cnae020,"['Sun, WG (corresponding author), Hangzhou Dianzi Univ, Sch Sci, Dept Math, Hangzhou 310018, Peoples R China.']","['Albert R, 2002, REV MOD PHYS, V74, P47, DOI 10.1103/RevModPhys.74.47']"
J,"['Bick, C']",Heteroclinic dynamics in network dynamical systems with higher-order,JOURNAL OF COMPLEX NETWORKS,2024,1,"['higher-order interactions; heteroclinic dynamics; hypernetworks; coupled', 'SYNCHRONY; STABILITY; PATTERNS']",10.1093/comnet/cnae009,"['Bick, C (corresponding author), Vrije Univ Amsterdam, Dept Math, Boelelaan 1111, NL-1018 HV Amsterdam, Netherlands.; Bick, C (corresponding author), Univ Exeter, Dept Math, Exeter EX4 4QF, England.; Bick, C (corresponding author), Univ Oxford, Math Inst, Oxford OX2 6GG, England.; Bick, C (corresponding author), Tech Univ Munich, Inst Adv Study, Lichtenbergstr 2, D-85748 Garching, Germany.']","['Afraimovich VS, 2004, CHAOS, V14, P1123, DOI 10.1063/1.1819625']"
J,"['Kuehn, C']",Cross-diffusion induced instability on networks,JOURNAL OF COMPLEX NETWORKS,2024,1,"['Turing instability; cross-diffusion; dynamical networks; graph', 'DYNAMIC PATTERN; MODEL']",10.1093/comnet/cnad052,"['Soresina, C (corresponding author), Karl Franzens Univ Graz, Dept Math & Sci Comp, Heinrichstr 36, A-8010 Graz, Austria.; Soresina, C (corresponding author), Univ Trento, Dept Math, Via Sommar 14, I-38123 Trento, Italy.']","['Aleta A, 2019, ANNU REV CONDEN MA P, V10, P45, DOI 10.1146/annurev-conmatphys-031218-013259']"
J,"['Ghosh, R']",Non-conservative diffusion and its application to social network,JOURNAL OF COMPLEX NETWORKS,2024,1,"['random walks; centrality; diffusion', 'CENTRALITY; POWER']",10.1093/comnet/cnae006,"['Lerman, K (corresponding author), USC Informat Sci Inst, Marina Del Rey, CA 90292 USA.']","['Andersen R, 2006, ANN IEEE SYMP FOUND, P475']"
J,"['Li, Z']",A generative hypergraph model for double heterogeneity,JOURNAL OF COMPLEX NETWORKS,2024,1,"['Hypergraph; scale-free distribution; power law; complex networks', 'NETWORKS; DYNAMICS']",10.1093/comnet/cnad048,"['Chen, L (corresponding author), Shaanxi Normal Univ, Sch Phys & Informat Technol, Xian 710062, Peoples R China.']","['Albert R, 2002, REV MOD PHYS, V74, P47, DOI 10.1103/RevModPhys.74.47']"
J,"['Erdos, PL']",Degree-preserving graph dynamics: a versatile process to construct,JOURNAL OF COMPLEX NETWORKS,2023,1,['TIME'],10.1093/comnet/cnad046,"['Toroczkai, Z (corresponding author), Dept Phys & Astron, 225 Nieuwland Sci Hall, Notre Dame, IN 46556 USA.']","['Aiello W., 2000, Proceedings of the Thirty Second Annual ACM Symposium on Theory of Computing, P171, DOI 10.1145/335305.335326']"
J,"['Esquivel-Gómezis, J']",Emergence of dense scale-free networks and simplicial complexes by,JOURNAL OF COMPLEX NETWORKS,2023,1,"['dense power-law networks; complex networks; simplicial complexes', ""WEB (WWW'13 COMPANION), P1343"", 'EVOLUTION; GROWTH; MODEL']",10.1093/comnet/cnad045,"['Esquivel-Gómezis, J (corresponding author), Inst Potosino Invest Cient & Tecnol IPICYT, Div Control & Sistemas Dinam, Camino Presa San Jose 2055, San Luis Potosi 78216, Mexico.']","['Albert R, 2000, PHYS REV LETT, V85, P5234, DOI 10.1103/PhysRevLett.85.5234']"
J,"['Liu, S']",Multi-dimensional opinion chaos synchronization based on multi-layer,JOURNAL OF COMPLEX NETWORKS,2023,1,"['complex networks; synchronization; chaotic system; lyapunov function;', 'CLUSTER SYNCHRONIZATION; DELAY; MODEL']",10.1093/comnet/cnad043,"['Liu, S (corresponding author), Commun Univ China, Dept Intelligent Sci, 1,Dingfuzhuang Street E,Chaoyang Dist, Beijing 100024, Peoples R China.']","['Alexandrov A, 2022, J COMPLEX NETW, V10, DOI 10.1093/comnet/cnac015']"
J,"['Chen, SW']",Analysing educational scientific collaboration through multilayer,JOURNAL OF COMPLEX NETWORKS,2023,1,"['social network analysis; scientific collaboration; multilayer networks;', 'SOCIAL NETWORK; CHALLENGES; EVOLUTION; DYNAMICS; TRENDS']",10.1093/comnet/cnad033,"['Zheng, L (corresponding author), Beihang Univ, Grad Sch, Beijing 100191, Peoples R China.; Liu, RR (corresponding author), Hangzhou Normal Univ, Res Ctr Complex Sci, Hangzhou 311121, Peoples R China.']","['Abbasi A, 2012, INFORM PROCESS MANAG, V48, P671, DOI 10.1016/j.ipm.2011.09.001']"
J,"['Li, MY']",Quantifying the temporal stability of international fertilizer trade,JOURNAL OF COMPLEX NETWORKS,2023,1,"['econophysics; fertilizer trade network; network stability', 'TOPOLOGY']",10.1093/comnet/cnad037,"['Wang, L (corresponding author), East China Univ Sci & Technol, Res Ctr Econophys, 130 Meilong Rd, Shanghai 200237, Peoples R China.']","['Albert R, 2000, NATURE, V406, P378, DOI 10.1038/35019019']"
J,"['Pineda, AM']",Analysis of quantile graphs in EGC data from elderly and young,JOURNAL OF COMPLEX NETWORKS,2023,1,"['Electrocardiogram; Time Series; Network Measures; Complex Networks;', 'CENTRALITY; DIAGNOSIS; NETWORKS; DISEASE; MODELS']",10.1093/comnet/cnad030,"['Pineda, AM (corresponding author), Univ Sao Paulo, Inst Math & Comp Sci ICMC, BR-13566590 Sao Paulo, Brazil.']","['Achard S, 2007, PLOS COMPUT BIOL, V3, P174, DOI 10.1371/journal.pcbi.0030017']"
J,"['Capozzi, A']",Analyzing and visualizing polarization and balance with signed networks:,JOURNAL OF COMPLEX NETWORKS,2023,1,"['signed networks; balance theory; network visualization; polarization', 'STRUCTURAL BALANCE; LAPLACIAN; EIGENVALUE']",10.1093/comnet/cnad027,"['Capozzi, A (corresponding author), Univ Torino, Dept Comp Sci, Via Pessinetto 12, I-10149 Turin, Italy.']","['Aggarwal CC, 2011, SOCIAL NETWORK DATA ANALYTICS, P1']"
J,"['Du Plessis, JF']",A cosine rule-based discrete sectional curvature for graphs,JOURNAL OF COMPLEX NETWORKS,2023,1,['RICCI CURVATURE; DIMENSION'],10.1093/comnet/cnad022,"['Du Plessis, JF (corresponding author), Univ Cape Town, Dept Math & Appl Math, ZA-7701 Rondebosch, South Africa.']","['Abraham I, 2011, ADV MATH, V228, P3026, DOI 10.1016/j.aim.2011.08.003', 'MATH, V345, P643, DOI 10.1016/j.crma.2007.10.041']"
J,"['Jones, C']",Improving mean-field network percolation models with neighbourhood,JOURNAL OF COMPLEX NETWORKS,2023,1,"['mean-field percolation models; message passing; local tree-likeness;', 'HARWELL']",10.1093/comnet/cnad029,"['Jones, C (corresponding author), Univ Bristol, Sch Math, Fry Bldg,Woodland Rd, Bristol BS8 1UG, England.; Jones, C (corresponding author), Univ Potsdam, Inst Phys & Astron, Campus Golm,House 28,Karl Liebknecht Str 24-25, D-14476 Potsdam, Germany.']","['Leicht EA, 2009, Arxiv, DOI [arXiv:0907.0894, DOI 10.48550/ARXIV.0907.0894, 10.48550/arXiv.0907.0894]']"
J,"['Coppes, D']",A machine-learning procedure to detect network attacks,JOURNAL OF COMPLEX NETWORKS,2023,1,"['network science; network attack; machine learning', 'MAXIMUM DEGREE; COMPLEX; TOLERANCE; ERROR']",10.1093/comnet/cnad017,"['Coppes, D (corresponding author), Univ Torino, Dept Phys, I-10123 Turin, Italy.']","['Albert R, 2000, NATURE, V406, P378, DOI 10.1038/35019019']"
J,"['Bauza, FJ']",Targeted Community Merging provides an efficient comparison between,JOURNAL OF COMPLEX NETWORKS,2023,1,"['complex networks; community structure; scientific collaboration', 'COMPLEX; CENTRALITY; NETWORKS; PATTERNS; PHYSICS']",10.1093/comnet/cnad012,"['Bauza, FJ (corresponding author), Univ Zaragoza, Dept Theoret Phys, Zaragoza 50009, Spain.']","['Abbe E, 2018, FOUND TRENDS COMMUN, V14, P1, DOI 10.1561/0100000067']"
J,"['Silva, MEP']",Comparing directed networks via denoising graphlet distributions,JOURNAL OF COMPLEX NETWORKS,2023,1,"['directed networks; network comparison; network topology; principal', 'INDEPENDENT COMPONENT ANALYSIS; SCALE-FREE; ALGORITHMS; VARIABLES']",10.1093/comnet/cnad006,"['Silva, MEP (corresponding author), Univ Manchester, Dept Comp Sci, Manchester M13 9L, Lancashire, England.']","['Ahmed NK, 2017, KNOWL INF SYST, V50, P689, DOI 10.1007/s10115-016-0965-5']"
J,"['Duarte, D']",Representing collective thinking through cognitive networks,JOURNAL OF COMPLEX NETWORKS,2022,1,['social networks; social representation; collective thinking; random'],10.1093/comnet/cnac053,"['Duarte, D (corresponding author), Univ Fed Minas Gerais, ICEx, Dept Stat, Av Antonio Carlos 6627, BR-31270901 Belo Horizonte, MG, Brazil.']","['Abric J.C., 1994, PRATIQUES SOCIALES R']"
J,"['Kim, TY']",Reformulating scale-free network via strong dependency,JOURNAL OF COMPLEX NETWORKS,2022,1,['scale-free network; strong dependency; zero-inflated Poisson model;'],10.1093/comnet/cnac052,"['Park, I (corresponding author), Pukyong Natl Univ, Dept Stat, 45 Yongo Ro, Busan 48513, South Korea.']","['Barabasi AL, 2016, NETWORK SCIENCE, P1']"
J,"['Beaufort, LB']",Network reconstruction problem for an epidemic reaction--diffusion,JOURNAL OF COMPLEX NETWORKS,"(corresponding author), Univ Paris Saclay, Univ Paris Cite, ENS Paris Saclay, CNRS,SSA,INSERM,Ctr Borelli, F-91190 Gif Sur Yvette, France.",1,"['epidemic models; network reconstruction; reaction-diffusion; graph', 'LAPLACIAN; INFERENCE; TOPOLOGY; DISEASE; MODELS; INFORMATION;']",10.1093/comnet/cnac047,"['Massé, PY (corresponding author), Univ Paris Saclay, Univ Paris Cite, ENS Paris Saclay, CNRS,SSA,INSERM,Ctr Borelli, F-91190 Gif Sur Yvette, France.']","['Agrawal Akshay, 2018, Journal of Control and Decision, V5, P42, DOI 10.1080/23307706.2017.1397554']"
J,"['Gambrah, PP']",Impact of farmers' social relationships on productivity: a multiplex,JOURNAL OF COMPLEX NETWORKS,2022,1,"['multiplex network; farmer productivity; social connections; complex', 'BENEFITS']",10.1093/comnet/cnac046,"['Yu, Q (corresponding author), Wuhan Univ Technol, Sch Econ, 122 Luoshi Rd, Wuhan 430070, Peoples R China.']","['Aggarwal VA, 2020, STRATEGIC MANAGE J, V41, P627, DOI 10.1002/smj.3109']"
J,"['Gupta, H']",Mixed logit models and network formation,JOURNAL OF COMPLEX NETWORKS,2022,1,"['network formation; discrete-choice models; logit models', ""WEB (WWW'16), P963"", 'WEB CONFERENCE (WWW 2019), P1409, DOI 10.1145/3308558.3313662', 'GOODNESS-OF-FIT; SOCIAL NETWORKS; SPILLOVERS; INFERENCE; TESTS']",10.1093/comnet/cnac045,"['Gupta, H (corresponding author), Stanford Univ, Dept Econ, Stanford, CA 94305 USA.']","['Aghion P, 2013, AM ECON REV, V103, P277, DOI 10.1257/aer.103.1.277']"
J,"['Levinas, I']",BFS-based distributed algorithm for parallel local-directed subgraph,JOURNAL OF COMPLEX NETWORKS,2022,1,"['subgraphs; BFS; GPU; full enumeration', ""WEB (WWW'16), P483, DOI 10.1145/2872427.2883082"", 'WEB (WWW 2015), P1122, DOI 10.1145/2736277.2741098', 'NETWORK; GRAPHLETS']",10.1093/comnet/cnac051,"['Louzoun, Y (corresponding author), Bar Ilan Univ, Dept Math, IL-5290000 Ramat Gan, Israel.']","['Ahmed N.K., 2016, Workshop on Big Data, Streams and Heterogeneous Source Mining: Algorithms, Systems, Programming Models and Applications, P1']"
