Document Type,Authors,Title,Journal,Year,Citations,Keywords,DOI,Affiliations,References
J,"['Lazega, E']","Multiplexity, generalized exchange and cooperation in organizations: a",SOCIAL NETWORKS,1999,210,['NETWORK ANALYSIS; LAW FIRM'],10.1016/S0378-8733(99)00002-7,"['Lazega, E (corresponding author), Univ Versailles, LASMAS, CNRS, 59 Rue Pouchet, F-75017 Paris, France.']","['[Anonymous], 1993, Algebraic Models for Social Network']"
J,"['Grund, TU']",Network structure and team performance: The case of English Premier,SOCIAL NETWORKS,2012,209,"['Network structure; Centralization; Team performance; Soccer', 'SOCIAL NETWORKS; CENTRALITY; CONSEQUENCES; SATISFACTION; EXPERIENCE;']",10.1016/j.socnet.2012.08.004,"['Grund, TU (corresponding author), ETH, Chair Sociol Modeling & Simulat, Clausiusstr 50, CH-8092 Zurich, Switzerland.']","['Aldrich H.E., 1991, STATE ART ENTREPRENE, P191']"
J,"['Casciaro, T']","Seeing things clearly: social structure, personality, and accuracy in",SOCIAL NETWORKS,1998,208,['INFORMANT ACCURACY; EXPRESSIVE BEHAVIOR; EMPATHIC ACCURACY; MANIFEST'],10.1016/S0378-8733(98)00008-2,"['Casciaro, T (corresponding author), Carnegie Mellon Univ, Dept Social & Decis Sci, Pittsburgh, PA 15217 USA.']","['ANCONA DG, 1990, ACAD MANAGE J, V33, P334, DOI 10.5465/256328']"
J,"['Kalmijn, M']",Shared friendship networks and the life course: an analysis of survey,SOCIAL NETWORKS,2003,199,"['networks; marriage; life course; friendship; aging', 'SOCIAL NETWORKS; STRUCTURAL DETERMINANTS; MARITAL-STATUS; GENDER;']",10.1016/S0378-8733(03)00010-8,"['Kalmijn, M (corresponding author), Tilburg Univ, POB 90-153, NL-5000 LE Tilburg, Netherlands.']","['AUKETT R, 1988, SEX ROLES, V19, P57, DOI 10.1007/BF00292464']"
J,"['Morselli, C']",The efficiency/security trade-off in criminal networks,SOCIAL NETWORKS,2007,197,['criminal network; terrorism; drug trafficking; efficiency; security'],10.1016/j.socnet.2006.05.001,"['Morselli, C (corresponding author), Univ Montreal, Sch Criminol, CP 6128,Succursale Ctr Ville, Montreal, PQ H3C 3J7, Canada.']","['Adler P., 1993, WHEELING DEALING ETH']"
J,"['Burt, RS']",Personality correlates of structural holes,SOCIAL NETWORKS,1998,196,['SOCIAL RESOURCES; EXCHANGE NETWORKS; ATTAINMENT; CENTRALITY; POWER; TIES'],10.1016/S0378-8733(97)00005-1,"['Burt, RS (corresponding author), Univ Chicago, Grad Sch Business, Chicago, IL 60637 USA.']","['[Anonymous], SOCIAL SCI RES']"
J,"['Moody, J']",Peer influence groups: identifying dense clusters in large networks,SOCIAL NETWORKS,VERSION 4 30,190,"['friendship; social network; peer influence; cohesion; methods', 'ORGANIZATION; SELECTION; AGREEMENT; MODELS']",10.1016/S0378-8733(01)00042-9,"['Moody, J (corresponding author), Ohio State Univ, Dept Sociol, 372 Bricker Hall,300 N Oval Mall, Columbus, OH 43210 USA.']","['ALBA RD, 1973, J MATH SOCIOL, V3, P113, DOI 10.1080/0022250X.1973.9989826']"
J,"['Snijders, TAB']","A model for the multiplex dynamics of two-mode and one-mode networks,",SOCIAL NETWORKS,2013,189,"['Two-mode networks; Multiplex networks; Dynamic network models; Advice', 'P-ASTERISK MODELS; SOCIAL NETWORKS; AFFILIATION NETWORKS; LOGIT-MODELS;']",10.1016/j.socnet.2012.05.005,"['Snijders, TAB (corresponding author), Univ Oxford Nuffield Coll, New Rd, Oxford OX1 1NF, England.', 'CHANGE, V13, P149, DOI 10.1093/icc/13.1.149']","['Agneessens F, 2008, J MATH SOCIOL, V32, P204, DOI 10.1080/00222500802148685']"
J,"['McDonald, S']","What's in the ""old boys"" network? Accessing social capital in gendered",SOCIAL NETWORKS,2011,189,"['Networks; Social capital; Gender; Race; Inequality; Job search', 'INFORMAL JOB SEARCH; LABOR-MARKET; WEAK-TIES; MANAGERIAL NETWORKS;', 'SEGREGA']",10.1016/j.socnet.2011.10.002,"['McDonald, S (corresponding author), N Carolina State Univ, Dept Sociol & Anthropol, Campus Box 8107, Raleigh, NC 27695 USA.']","['[Anonymous], 2009, Survey Methodology']"
J,"['Fowler, JH']",Legislative cosponsorship networks in the US House and Senate,SOCIAL NETWORKS,2006,189,[],10.1016/j.socnet.2005.11.003,"['Fowler, JH (corresponding author), Univ Calif Davis, Dept Polit Sci, 1 Shields Ave, Davis, CA 95616 USA.']","['Albert R, 2002, REV MOD PHYS, V74, P47, DOI 10.1103/RevModPhys.74.47']"
J,"['WHITE, DR']",BETWEENESS CENTRALITY MEASURES FOR DIRECTED-GRAPHS,SOCIAL NETWORKS,1994,189,['SOCIAL NETWORKS'],10.1016/0378-8733(94)90015-9,"['WHITE, DR (corresponding author), UNIV CALIF IRVINE,IRVINE,CA 92717, USA.']","['[Anonymous], J ACOUSTICAL SOC AM']"
J,"['Wellman, B']","A decade of network change: Turnover, persistence and stability in",SOCIAL NETWORKS,1997,187,"['intimacy; kinship; marital-change; network-change; personal-communities;', 'SOCIAL NETWORKS; LIFE-CYCLE; SUPPORT; FAMILY; CENTRALITY; QUESTION;']",10.1016/S0378-8733(96)00289-4,"['Wellman, B (corresponding author), UNIV TORONTO,CTR URBAN & COMMUNITY STUDIES,455 SPADINA AVE,TORONTO,ON M5S 1A1,CANADA.']","['ADAMS RG, 1994, J SOC PERS RELAT, V11, P163, DOI 10.1177/0265407594112001']"
J,"['Doreian, P']",A partitioning approach to structural balance,SOCIAL NETWORKS,1996,186,['EQUIVALENCE'],10.1016/0378-8733(95)00259-6,"['Doreian, P (corresponding author), UNIV PITTSBURGH, DEPT SOCIOL, PITTSBURGH, PA 15260 USA.']","['[Anonymous], 1976, Goronwy-Roberts to Speed']"
J,"['de la Haye, K']",Obesity-related behaviors in adolescent friendship networks,SOCIAL NETWORKS,2010,181,"['Obesity; Health behavior; Adolescents; Social networks; Exponential', 'PHYSICAL-ACTIVITY; SOCIAL NETWORK; ASSOCIATIONS; HEALTH; AMERICAN;']",10.1016/j.socnet.2009.09.001,"['de la Haye, K (corresponding author), CSIRO Food & Nutr Sci, POB 10041, Adelaide, SA 5000, Australia.']","['Andersen RE, 1998, JAMA-J AM MED ASSOC, V279, P938, DOI 10.1001/jama.279.12.938']"
J,"['Marin, A']",Are respondents more likely to list alters with certain characteristics?,SOCIAL NETWORKS,2004,181,"['name generator; forgetting; egocentric networks; reliability', 'SOCIAL-NETWORK DATA; INFORMANT ACCURACY; PERSONAL NETWORKS; RECALL;']",10.1016/j.socnet.2004.06.001,"['Marin, A (corresponding author), Harvard Univ, Dept Sociol, William James Hall,33 Kirkland St, Cambridge, MA 02138 USA.']","['[Anonymous], 1983, CAN J SOCIOL']"
J,"['Wellman, B']",Are personal communities local? A Dumptarian reconsideration,SOCIAL NETWORKS,1996,181,"['NETWORKS; QUESTION', 'SEGREGA']",10.1016/0378-8733(95)00282-0,"['Wellman, B (corresponding author), UNIV TORONTO,CTR URBAN & COMMUNITY STUDIES,455 SPADINA AVE,TORONTO,ON M5S 2G8,CANADA.']","['[Anonymous], 1989, The small world']"
J,"['Huisman, M']",Treatment of non-response in longitudinal network studies,SOCIAL NETWORKS,2008,180,"['Missing data; Wave non-response; Imputation; Network evolution', 'MISSING DATA; INFERENCE; MODELS']",10.1016/j.socnet.2008.04.004,"['Huisman, M (corresponding author), Univ Groningen, Dept Psychol, Grote Kruisstr 2-1, NL-9724 TS Groningen, Netherlands.']","['[Anonymous], 66 CSSS U WASH']"
J,"['FISCHER, CS']",WHAT DO WE MEAN BY FRIEND - AN INDUCTIVE STUDY,SOCIAL NETWORKS,1982,180,[],10.1016/0378-8733(82)90004-1,"['FISCHER, CS (corresponding author), UNIV CALIF BERKELEY,INST URBAN & REG DEV,BERKELEY,CA 94720, USA.']","['ALLAN G, 1977, BRIT J SOCIOL, V28, P389, DOI 10.2307/590002']"
J,"['Holme, P']",Structure and time evolution of an Internet dating community,SOCIAL NETWORKS,2004,179,"['Internet community; time evolution; communication; complex networks', 'NETWORKS; DYNAMICS']",10.1016/j.socnet.2004.01.007,"['Umea Univ, Dept Phys, S-90187 Umea, Sweden.']","['Albert R, 2002, REV MOD PHYS, V74, P47, DOI 10.1103/RevModPhys.74.47']"
J,"['BERNARD, HR']",INFORMANT ACCURACY IN SOCIAL NETWORK DATA .4. A COMPARISON OF,SOCIAL NETWORKS,1980,178,[],10.1016/0378-8733(79)90014-5,"['BERNARD, HR (corresponding author), UNIV FLORIDA,DEPT ANTHROPOL,GAINESVILLE,FL 32611, USA.']","['ALBA RD, 1973, J MATH SOCIOL, V3, P113, DOI 10.1080/0022250X.1973.9989826']"
J,"['Licoppe, C']",Are social networks technologically embedded? How networks are changing,SOCIAL NETWORKS,2005,173,['information and communication technologies; tele-communication;'],"M, 1999, ESPACES TEMPORALITES","['France Telecom, R&D, SUSI, 38 Rue Gen Leclerc, F-92794 Issy Les Moulineaux, France.']","['ALBERT JP, 1993, ECRITURES ORDINAIRES']"
J,"['Hummon, NP']",Some dynamics of social balance processes: bringing Heider back into,SOCIAL NETWORKS,2003,171,"['balance theory; structural balance; group dynamics; agent-based', 'EVOLUTION; NETWORKS']",10.1016/S0378-8733(02)00019-9,"['Univ Pittsburgh, Dept Sociol, 2J22 Wesley W Posvar Hall, Pittsburgh, PA 15260 USA.']","['[Anonymous], THESIS U MICHIGAN']"
J,"['Savage, D']",Anomaly detection in online social networks,SOCIAL NETWORKS,2014,170,"['Anomaly detection; Link mining; Link analysis; Social network analysis;', 'NOVELTY DETECTION; WEB']",10.1016/j.socnet.2014.05.002,"['Savage, D (corresponding author), RMIT Univ, Sch CS&IT, GPO Box 2476, Melbourne, Vic 3001, Australia.']","['Akoglu L., 2013, P 6 ACM INT C WEB SE, DOI DOI 10.1145/2433396.2433496']"
J,"['FRIEDKIN, NE', 'PM, 1974, AM SOCIOL REV, V39, P615, DOI 10.2307/2094309']",INFORMATION-FLOW THROUGH STRONG AND WEAK TIES IN INTRA-ORGANIZATIONAL,SOCIAL NETWORKS,1982,170,[],10.1016/0378-8733(82)90003-X,"['FRIEDKIN, NE (corresponding author), UNIV CALIF SANTA BARBARA,DEPT EDUC,SANTA BARBARA,CA 93106, USA.']","['BLAU PM, 1974, AM SOCIOL REV, V39, P615, DOI 10.2307/2094309']"
J,"['Lubbers, MJ']",Longitudinal analysis of personal networks. The case of Argentinean,SOCIAL NETWORKS,2010,168,"['Personal network analysis; Social networks; Migration; Clustered graphs', 'SUPPORT NETWORKS; FRIENDSHIP; STABILITY; CONTACT; DYNAMICS; CORE']",10.1016/j.socnet.2009.05.001,"['Lubbers, MJ (corresponding author), Autonomous Univ Barcelona, Dept Social & Cultural Anthropol, Edifici B, E-08193 Barcelona, Spain.']","['Angelusz R., 2001, SOCIAL CAPITAL, P297']"
J,"['Krivitsky, PN']","Representing degree distributions, clustering, and homophily in social",SOCIAL NETWORKS,2009,165,['Bayesian inference; Latent variable; Markov chain Monte Carlo;'],10.1016/j.socnet.2009.04.001,"['Krivitsky, PN (corresponding author), Univ Washington, Dept Stat, Box 354322, Seattle, WA 98195 USA.']","['[Anonymous], 1996, Markov Chain Monte Carlo in Practice, DOI DOI 10.1007/978-1-4899-4485-6.1269']"
J,"['Anderson, CJ']",A <i>p</i>* primer:: logit models for social networks,SOCIAL NETWORKS,1999,163,['STATISTICAL-ANALYSIS; SOCIOMETRIC RELATIONS; MULTIPLE NETWORKS;'],10.1016/S0378-8733(98)00012-4,"['Anderson, CJ (corresponding author), Univ Illinois, Dept Educ Psychol, 230 Educ Bldg,1310 S 6th St, Champaign, IL 61820 USA.']","['Agresti, 1990, CATEGORICAL DATA ANA', 'M, V55, P349']"
J,"['SAILER, LD']","STRUCTURAL EQUIVALENCE - MEANING AND DEFINITION, COMPUTATION AND",SOCIAL NETWORKS,1978,163,[],10.1016/0378-8733(78)90014-X,"['SAILER, LD (corresponding author), UNIV CALIF IRVINE,DIV SOCIAL SCI,IRVINE,CA 92717, USA.']","['[Anonymous], 1971, Mathematical taxonomy']"
J,"['Newman, MEJ']",Ego-centered networks and the ripple effect,SOCIAL NETWORKS,2003,162,"['ego-centered networks; personal networks; degree distribution; ripple', 'INTERNET; SIZE']",10.1016/S0378-8733(02)00039-4,"['Santa Fe Inst, 1399 Hyde Pk Rd, Santa Fe, NM 87501 USA.']","['Albert R, 1999, NATURE, V401, P130, DOI 10.1038/43601']"
J,"['RICE, RE']",INDIVIDUAL AND NETWORK INFLUENCES ON THE ADOPTION AND PERCEIVED OUTCOMES,SOCIAL NETWORKS,1990,162,[],10.1016/0378-8733(90)90021-Z,"['RICE, RE (corresponding author), RUTGERS STATE UNIV,SCH COMMUN INFORMAT & LIB SCI,NEW BRUNSWICK,NJ 08903, USA.']","['AJZEN I, 1973, J PERS SOC PSYCHOL, V27, P41, DOI 10.1037/h0034440']"
J,"['Bidart, C']",Evolutions of personal networks and life events,SOCIAL NETWORKS,2005,161,"['personal network; relationship; longitudinal study; youth; life', 'FRIENDSHIP NETWORKS']",10.1016/j.socnet.2004.11.003,"['Bidart, C (corresponding author), Univ Mediterranee, CNRS, LEST, UMR 6123, 35 Av Jules Ferry, F-13200 Aix En Provence, France.']","['Allan GrahamA., 1979, A Sociology of Friendship and Kinship']"
J,"['Shor, E']",The strength of family ties: A meta-analysis and meta-regression of,SOCIAL NETWORKS,2013,159,"['Social support; Family; Friends; Mortality; Meta-analysis;', 'OLD-AGE MORTALITY; MEN BORN; MYOCARDIAL-INFARCTION; PSYCHOSOCIAL']",10.1016/j.socnet.2013.08.004,"['Shor, E (corresponding author), McGill Univ, Dept Sociol, Room 713,Leacock Bldg,855 Sherbrooke St West, Montreal, PQ H3A 2T7, Canada.']","['André-Petersson L, 2006, INT J BEHAV MED, V13, P340, DOI 10.1207/s15327558ijbm1304_9']"
J,"['Szell, M']",Measuring social dynamics in a massive multiplayer online game,SOCIAL NETWORKS,2010,159,"['Social network analysis; Network theory; Massive multiplayer online', 'NETWORKS; BALANCE; MOTIVATIONS; INNOVATION; EMERGENCE; STRENGTH']",10.1016/j.socnet.2010.06.001,"['Thurner, S (corresponding author), Med Univ Vienna, Sect Sci Complex Syst, Spitalgasse 23, A-1090 Vienna, Austria.']","['[Anonymous], 2008, P ACM SIGKDD INT C K, DOI DOI 10.1145/1401890.1401948']"
J,"['Fowler, JH']",The authority of Supreme Court precedent,SOCIAL NETWORKS,2008,159,"['Supreme Court; social network; precedent; hub; authority', 'US SUPR', 'LEGAL PRECEDENT; NETWORKS; LAW']",10.1016/j.socnet.2007.05.001,"['Fowler, JH (corresponding author), Univ Calif San Diego, Dept Polit Sci, 9500 Gilman Dr 0521, La Jolla, CA 92093 USA.']","['Albert R, 2002, REV MOD PHYS, V74, P47, DOI 10.1103/RevModPhys.74.47']"
J,"['Ellwardt, L']",Who are the objects of positive and negative gossip at work? A social,SOCIAL NETWORKS,2012,157,"['Gossip; Informal networks; Work groups; Social status; ERGM; Exponential', 'P-ASTERISK MODELS; STRUCTURAL-ANALYSIS; POWER; ORGANIZATIONS;', 'COUNS, V32, P301, DOI 10.1080/03069880410001723530']",10.1016/j.socnet.2011.11.003,"['Ellwardt, L (corresponding author), Univ Groningen, Dept Sociol ICS, Grote Rozenstr 31, NL-9712 TG Groningen, Netherlands.']","['[Anonymous], POSTMIGRATION ETHNIC']"
J,"['McCarty, C']",Impact of methods for reducing respondent burden on personal network,SOCIAL NETWORKS,2007,157,"['personal networks; structure; respondent burden', 'SOCIAL NETWORKS; CENTRALITY MEASURES; RECALL; DENSITY; SIZE;']",10.1016/j.socnet.2006.12.005,"['McCarty, C (corresponding author), Univ Florida, Bur Econ & Business Res, Survey Res Ctr, POB 117145, Gainesville, FL 32611 USA.']","['Anderson BS, 1999, SOC NETWORKS, V21, P239, DOI 10.1016/S0378-8733(99)00011-8']"
J,"['Block, P']","Reciprocity, transitivity, and the mysterious three-cycle",SOCIAL NETWORKS,2015,156,"['Stochastic actor oriented models; Friendship network evolution;', 'SOCIAL NETWORK; FRIENDSHIP; MODELS; SELECTION; DYNAMICS; BEHAVIOR;']",10.1016/j.socnet.2014.10.005,"['Block, P (corresponding author), Swiss Fed Inst Technol, Clausiusstr 50, CH-8092 Zurich, Switzerland.']","['ADLER PA, 1995, SOC PSYCHOL QUART, V58, P145, DOI 10.2307/2787039']"
J,"['Brandes, U']",Maintaining the duality of closeness and betweenness centrality,SOCIAL NETWORKS,2016,154,"['Betweenness centrality; Closeness centrality; Duality; Dependency;', 'NETWORKS; INDEX']",10.1016/j.socnet.2015.08.003,"['Brandes, U (corresponding author), Univ Konstanz, Dept Comp & Informat Sci, Constance, Germany.']","['[Anonymous], GRADUATE TEXTS MATH']"
J,"['FRIEDKIN, N']",A TEST OF STRUCTURAL FEATURES OF GRANOVETTER STRENGTH OF WEAK TIES,SOCIAL NETWORKS,1980,154,[],10.1016/0378-8733(80)90006-4,"['FRIEDKIN, N (corresponding author), UNIV CALIF SANTA BARBARA,DEPT EDUC,SANTA BARBARA,CA 93106, USA.']","['Blau PM., 1977, Inequality and heterogeneity: A primitive theory of social structure']"
J,"['Mercken, L']",Dynamics of adolescent friendship networks and smoking behavior,SOCIAL NETWORKS,2010,152,"['Smoking; Adolescents; Selection; Influence; Friends; Reciprocity; Sierra', 'PREVENTION FRAMEWORK APPROACH; PEER GROUP HOMOGENEITY;']",10.1016/j.socnet.2009.02.005,"['Mercken, L (corresponding author), Univ Maastricht, Dept Hlth Educ & Hlth Promot, POB 616, NL-6200 MD Maastricht, Netherlands.']","['Aboud F., 1996, CO THEY KEEP FRIENDS, P87']"
J,"['González-Bailón, S']",Assessing the bias in samples of large online networks,SOCIAL NETWORKS,2014,145,"['Social media; Twitter; Political communication; Social protests;', 'POWER; INFLUENTIALS; RECRUITMENT; CENTRALITY; ERROR', 'WEB C', 'W', 'W']",10.1016/j.socnet.2014.01.004,"['González-Bailón, S (corresponding author), Univ Penn, Annenberg Sch Commun, 3620 Walnut St, Philadelphia, PA 19104 USA.']","['Andersen K., 2011, Time']"
J,"['Doreian, P']",Partitioning signed social networks,SOCIAL NETWORKS,2009,143,"['Signed networks; Structural balance; Relaxed structural balance;', 'STRUCTURAL BALANCE; BLOCKMODELS']",10.1016/j.socnet.2008.08.001,"['Doreian, P (corresponding author), Univ Pittsburgh, Dept Sociol, Pittsburgh, PA 15260 USA.']","['[Anonymous], 1998, Connections']"
J,"['COOK, KS']",POWER IN EXCHANGE NETWORKS - A POWER-DEPENDENCE FORMULATION,SOCIAL NETWORKS,1992,142,['VULNERABILITY'],10.1016/0378-8733(92)90004-Q,"['COOK, KS (corresponding author), UNIV WASHINGTON,DEPT SOCIOL,SEATTLE,WA 98195, USA.']","['Aldrich H., 1982, Social Structure and Network Analysis']"
J,"['Butts, CT']","Network inference, error, and informant (in)accuracy: a Bayesian",SOCIAL NETWORKS,2003,141,"['informant accuracy; measurement error; hierarchical Bayesian models;', 'SOCIAL NETWORKS; LOGIT-MODELS; LOGISTIC REGRESSIONS; ACCURACY;']",10.1016/S0378-8733(02)00038-2,"['Butts, CT (corresponding author), Univ Calif Irvine, Inst Math Behav Sci, Dept Sociol, Irvine, CA 92697 USA.']","['Anderson BS, 1999, SOC NETWORKS, V21, P239, DOI 10.1016/S0378-8733(99)00011-8']"
J,"['Friedkin, NE']",Norm formation in social influence networks,SOCIAL NETWORKS,2001,140,"['Bank Wiring Observation Room; ""combinatorial"" theories; Anderson\'s', 'GROUP DECISION; CONSENSUS; MODEL; EMERGENCE']",10.1016/S0378-8733(01)00036-3,"['Univ Calif Santa Barbara, Dept Sociol, Santa Barbara, CA 93106 USA.']","['Abelson RP., 1964, Contributions to Mathematical Psychology, V14, P1']"
J,"['VANDERPOEL, MGM']",DELINEATING PERSONAL SUPPORT NETWORKS,SOCIAL NETWORKS,1993,140,['SOCIAL NETWORKS; LIFE STRESS'],10.1016/0378-8733(93)90021-C,"['VANDERPOEL, MGM (corresponding author), UNIV NIJMEGEN,DEPT SOCIOL,POB 9108,6500 HK NIJMEGEN,NETHERLANDS.']","['ALLAN G, 1977, BRIT J SOCIOL, V28, P389, DOI 10.2307/590002']"
J,"['Small, ML']",Weak ties and the core discussion network: Why people regularly discuss,SOCIAL NETWORKS,2013,138,"['Core discussion network; Strong ties; Weak ties; Discussion topics;', 'GENERAL SOCIAL SURVEY; NAME GENERATOR; RATIONAL CHOICE; VALIDITY;']",10.1016/j.socnet.2013.05.004,"['Small, ML (corresponding author), Univ Chicago, 1126 East 59 St, Chicago, IL 60637 USA.']","['Agresti A., 2002, CATEGORICAL DATA ANA']"
J,"['Plickert, G']","It's not who you know, it's how you know them:: Who exchanges what with",SOCIAL NETWORKS,2007,138,"['reciprocity; social support; relationships; networks', 'SOCIAL SUPPORT; INTERGENERATIONAL EXCHANGES; STRUCTURAL DETERMINANTS;']",10.1016/j.socnet.2007.01.007,"['Plickert, G (corresponding author), Amer Bar Fdn, 750 N Lake Shore Dr,4th Floor, Chicago, IL 60611 USA.']","['Adams B., 1968, KINSHIP URBAN SETTIN']"
J,"['Wang, P']",Exponential random graph (p*) models for affiliation networks,SOCIAL NETWORKS,2009,137,"['Exponential random graph (p*) models; Affiliation networks; MCMC MLE;', 'SOCIAL NETWORKS; LOGIT-MODELS; LOGISTIC REGRESSIONS; MARKOV GRAPHS;']",10.1016/j.socnet.2008.08.002,"['Wang, P (corresponding author), Univ Melbourne, Sch Behav Sci, Melbourne, Vic 3010, Australia.']","['[Anonymous], 2006, Pnet: A program for the simulation and estimation of exponential random graph models']"
J,"['Del Valle, SY']",Mixing patterns between age groups in social networks,SOCIAL NETWORKS,2007,137,"['infectious diseases; mathematical models; network epidemiology; contact', 'TRANSMISSION MODELS; CONTACT PATTERNS; SPREAD; INFECTION; DYNAMICS;']",10.1016/j.socnet.2007.04.005,"['Del Valle, SY (corresponding author), Los Alamos Natl Lab, D-3,Syst Engn & Integrat MS B262, Los Alamos, NM 87545 USA.']","['Ackerman E., 1984, Simulation of infectious disease epidemics']"
J,"['Smith, JA']",Structural effects of network sampling coverage I: Nodes missing at,SOCIAL NETWORKS,2013,136,"['Missing data; Network sampling; Network bias', 'SOCIAL NETWORKS; CENTRALITY MEASURES; MODELS; STABILITY; ERROR']",10.1016/j.socnet.2013.09.003,"['Smith, JA (corresponding author), Univ Nebraska Lincoln, Lincoln, NE 68588 USA.']","['Akritas MG, 2002, SOCIOL METHOD RES, V30, P425, DOI 10.1177/0049124102030003006']"
J,"['Flap, H']",Goal specific social capital and job satisfaction -: Effects of,SOCIAL NETWORKS,2001,136,"['job satisfaction; social networks; goal specific social capital', 'EXCHANGE; PERFORMANCE; MODEL']",10.1016/S0378-8733(01)00044-2,"['Univ Utrecht, Dept Sociol, ICS, Heidelberglaan 1, NL-3584 CS Utrecht, Netherlands.']","['[Anonymous], 1991, FEMALE LABOUR MARKET']"
